ITERACAO,TEMPO (s),DESLOCAMENTO (m)
1803000,30.98699666048412,.1470758621352854E-11
1804000,31.00418301470513,.5529955050950487E-12
1805000,31.02136936892614,-.3727838581949118E-12
1806000,31.03855572314716,-.1251435404697766E-11
1807000,31.05574207736817,-.2032200203708854E-11
1808000,31.07292843158918,-.2671624471846824E-11
1809000,31.09011478581019,-.3135950282287802E-11
1810000,31.10730114003120,-.3402848212924659E-11
1811000,31.12448749425222,-.3462407402859861E-11
1812000,31.14167384847323,-.3317346459325946E-11
1813000,31.15886020269424,-.2982457300313816E-11
1814000,31.17604655691525,-.2483340319072065E-11
1815000,31.19323291113626,-.1854530449428046E-11
1816000,31.21041926535727,-.1137147436603029E-11
1817000,31.22760561957829,-.3762280628833834E-12
1818000,31.24479197379930,.3820879411806675E-12
1819000,31.26197832802031,.1093343546228487E-11
1820000,31.27916468224132,.1717354618606291E-11
1821000,31.29635103646233,.2220455292774204E-11
1822000,31.31353739068335,.2577275280636789E-11
1823000,31.33072374490436,.2771958580472349E-11
1824000,31.34791009912537,.2798770091570652E-11
1825000,31.36509645334638,.2662075601725766E-11
1826000,31.38228280756739,.2375719041216952E-11
1827000,31.39946916178840,.1961856461097237E-11
1828000,31.41665551600942,.1449336828197223E-11
1829000,31.43384187023043,.8717437476017383E-12
1830000,31.45102822445144,.2652284083451519E-12
1831000,31.46821457867245,-.3337282920083690E-12
1832000,31.48540093289346,-.8904874942970355E-12
1833000,31.50258728711447,-.1374230324735880E-11
1834000,31.51977364133549,-.1759631033243632E-11
1835000,31.53695999555650,-.2028137057563811E-11
1836000,31.55414634977751,-.2168794945081793E-11
1837000,31.57133270399852,-.2178590881068922E-11
1838000,31.58851905821953,-.2062305086362611E-11
1839000,31.60570541244055,-.1831908670759761E-11
1840000,31.62289176666156,-.1505557922617352E-11
1841000,31.64007812088257,-.1106262991191463E-11
1842000,31.65726447510358,-.6603243186460406E-12
1843000,31.67445082932459,-.1956402361058668E-12
1844000,31.69163718354560,.2600074953697471E-12
1845000,31.70882353776662,.6805866656314794E-12
1846000,31.72600989198763,.1043271967546988E-11
1847000,31.74319624620864,.1329647253434439E-11
1848000,31.76038260042965,.1526592089421479E-11
1849000,31.77756895465066,.1626813708030618E-11
1850000,31.79475530887168,.1629008563082684E-11
1851000,31.81194166309269,.1537660722212613E-11
1852000,31.82912801731370,.1362505888096585E-11
1853000,31.84631437153471,.1117708671122868E-11
1854000,31.86350072575572,.8208158175245103E-12
1855000,31.88068707997673,.4915586763183834E-12
1856000,31.89787343419775,.1505838274126718E-12
1857000,31.91505978841876,-.1818086262080416E-12
1858000,31.93224614263977,-.4868438766826212E-12
1859000,31.94943249686078,-.7483017606921948E-12
1860000,31.96661885108179,-.9533423412285998E-12
1861000,31.98380520530280,-.1093088412562219E-11
1862000,32.00099155952381,-.1162942270460574E-11
1863000,32.01817791374483,-.1162631301688076E-11
1864000,32.03536426796584,-.1095993636962166E-11
1865000,32.05255062218685,-.9705302811841843E-12
1866000,32.06973697640786,-.7967629270520881E-12
1867000,32.08692333062887,-.5874464058498819E-12
1868000,32.10410968484988,-.3566909844715367E-12
1869000,32.12129603907090,-.1190522724827076E-12
1870000,32.13848239329191,.1113546125867578E-12
1871000,32.15566874751292,.3216645024635478E-12
1872000,32.17285510173393,.5009506250639816E-12
1873000,32.19004145595494,.6407572362935781E-12
1874000,32.20722781017596,.7354530704073448E-12
1875000,32.22441416439697,.7823944986121960E-12
1876000,32.24160051861798,.7818995552415118E-12
1877000,32.25878687283899,.7370455119471676E-12
1878000,32.27597322706000,.6533127766201850E-12
1879000,32.29315958128101,.5381060138398234E-12
1880000,32.31034593550203,.4001891293909457E-12
1881000,32.32753228972304,.2490739045325204E-12
1882000,32.34471864394405,.9440255373985907E-13
1883000,32.36190499816506,-.5463756985029742E-13
1884000,32.37909135238607,-.1898332126923744E-12
1885000,32.39627770660709,-.3043706766695987E-12
1886000,32.41346406082810,-.3931473197394806E-12
1887000,32.43065041504911,-.4529572972265413E-12
1888000,32.44783676927012,-.4825483472366470E-12
1889000,32.46502312349113,-.4825547101695194E-12
1890000,32.48220947771214,-.4553187298863347E-12
1891000,32.49939583193316,-.4046198862483044E-12
1892000,32.51658218615417,-.3353346329379952E-12
1893000,32.53376854037518,-.2530532587003848E-12
1894000,32.55095489459619,-.1636809774818113E-12
1895000,32.56814124881720,-.7304963116681077E-13
1896000,32.58532760303821,.1343608007312782E-13
1897000,32.60251395725923,.9109778098556036E-13
1898000,32.61970031148024,.1562128678694504E-12
1899000,32.63688666570125,.2061646452996299E-12
1900000,32.65407301992226,.2395094186993514E-12
1901000,32.67125937414327,.2559625102680204E-12
1902000,32.68844572836429,.2563103626737282E-12
1903000,32.70563208258530,.2422602739921927E-12
1904000,32.72281843680631,.2162426282513375E-12
1905000,32.74000479102732,.1811825920901944E-12
1906000,32.75719114524833,.1402590734094831E-12
1907000,32.77437749946934,.9666830570974703E-13
1908000,32.79156385369036,.5340783866852455E-13
1909000,32.80875020791137,.1309415942802761E-13
1910000,32.82593656213238,-.2217612620484719E-13
1911000,32.84312291635339,-.5091538718139547E-13
1912000,32.86030927057440,-.7228211454835425E-13
1913000,32.87749562479542,-.8606774407246586E-13
1914000,32.89468197901643,-.9263825404085915E-13
1915000,32.91186833323744,-.9283853151230421E-13
1916000,32.92905468745845,-.8786963967235159E-13
1917000,32.94624104167946,-.7915039688836318E-13
1918000,32.96342739590047,-.6817505278462147E-13
1919000,32.98061375012148,-.5637834206009581E-13
1920000,32.99780010434250,-.4501789698563137E-13
1921000,33.01498645856351,-.3508204065732636E-13
1922000,33.03217281278452,-.2722854100243769E-13
1923000,33.04935916700553,-.2175718189769377E-13
1924000,33.06654552122654,-.1861621456965990E-13
1925000,33.08373187544755,-.1744009687253939E-13
1926000,33.10091822966857,-.1761359809208191E-13
1927000,33.11810458388958,-.1835549893315857E-13
1928000,33.13529093811059,-.1881386539425949E-13
1929000,33.15247729233160,-.1816428868924259E-13
1930000,33.16966364655261,-.1570257807677870E-13
1931000,33.18685000077362,-.1092413641881945E-13
1932000,33.20403635499463,-.3583560967444788E-14
1933000,33.22122270921565,.6270222576656506E-14
1934000,33.23840906343666,.1828591185425110E-13
1935000,33.25559541765767,.3182926743999707E-13
1936000,33.27278177187868,.4602824896641369E-13
1937000,33.28996812609969,.5984004860132229E-13
1938000,33.30715448032070,.7213454363316280E-13
1939000,33.32434083454172,.8178745544156617E-13
1940000,33.34152718876273,.8777579314681093E-13
1941000,33.35871354298374,.8926801785121686E-13
1942000,33.37589989720475,.8570178721650042E-13
1943000,33.39308625142576,.7684308941316654E-13
1944000,33.41027260564677,.6282197277662026E-13
1945000,33.42745895986778,.4414181533711087E-13
1946000,33.44464531408880,.2166102705738403E-13
1947000,33.46183166830981,-.3451904929457852E-14
1948000,33.47901802253082,-.2978717599079772E-13
1949000,33.49620437675183,-.5578164700219072E-13
1950000,33.51339073097284,-.7982007165732360E-13
1951000,33.53057708519385,-.1003426182687611E-12
1952000,33.54776343941487,-.1159512559020034E-12
1953000,33.56494979363588,-.1255076137489148E-12
1954000,33.58213614785689,-.1282154738876792E-12
1955000,33.59932250207790,-.1236820788942822E-12
1956000,33.61650885629891,-.1119538534442510E-12
1957000,33.63369521051992,-.9352385339543649E-13
1958000,33.65088156474094,-.6931014838846727E-13
1959000,33.66806791896195,-.4060628565804152E-13
1960000,33.68525427318296,-.9006842704982688E-14
1961000,33.70244062740397,.2368726891480739E-13
1962000,33.71962698162498,.5557774579990393E-13
1963000,33.73681333584599,.8478513772090141E-13
1964000,33.75399969006701,.1095649711259719E-12
1965000,33.77118604428802,.1284163327193524E-12
1966000,33.78837239850903,.1401759831839854E-12
1967000,33.80555875273004,.1440920061268249E-12
1968000,33.82274510695105,.1398723141376244E-12
1969000,33.83993146117207,.1277049437714046E-12
1970000,33.85711781539308,.1082488675897026E-12
1971000,33.87430416961409,.8259591694040557E-13
1972000,33.89149052383510,.5220622360782046E-13
1973000,33.90867687805611,.1882123659351268E-13
1974000,33.92586323227712,-.1564025106129941E-13
1975000,33.94304958649814,-.4919660574668607E-13
1976000,33.96023594071915,-.7992131727933191E-13
1977000,33.97742229494016,-.1060571916748028E-12
1978000,33.99460864916117,-.1261198317307275E-12
1979000,34.01179500338218,-.1389841839480587E-12
1980000,34.02898135760319,-.1439490277965695E-12
1981000,34.04616771182421,-.1407756851326016E-12
1982000,34.06335406604522,-.1296988420904233E-12
1983000,34.08054042026623,-.1114090996148977E-12
1984000,34.09772677448724,-.8700859346349050E-13
1985000,34.11491312870825,-.5794264330611181E-13
1986000,34.13209948292927,-.2591180518008309E-13
1987000,34.14928583715028,.7230171706252704E-14
1988000,34.16647219137129,.3958620860955401E-13
1989000,34.18365854559230,.6932692575642102E-13
1990000,34.20084489981331,.9479621015003273E-13
1991000,34.21803125403432,.1146051282332421E-12
1992000,34.23521760825534,.1277087875311197E-12
1993000,34.25240396247635,.1334618618669849E-12
1994000,34.26959031669736,.1316498435360992E-12
1995000,34.28677667091837,.1224945863792447E-12
1996000,34.30396302513938,.1066342619762603E-12
1997000,34.32114937936040,.8507937162031757E-13
1998000,34.33833573358141,.5914784823380290E-13
1999000,34.35552208780242,.3038346369464533E-13
2000000,34.37270844202343,.4626614886723555E-15
2001000,34.38989479624444,-.2890448608581786E-13
2002000,34.40708115046545,-.5607327026654234E-13
2003000,34.42426750468647,-.7955749328869811E-13
2004000,34.44145385890748,-.9811144980032189E-13
2005000,34.45864021312849,-.1107961996629208E-12
2006000,34.47582656734950,-.1170266194778164E-12
2007000,34.49301292157051,-.1165969335815877E-12
2008000,34.51019927579152,-.1096837451408352E-12
2009000,34.52738563001254,-.9682693285635871E-13
2010000,34.54457198423355,-.7889006786584131E-13
2011000,34.56175833845456,-.5700316347879456E-13
2012000,34.57894469267557,-.3249153196253082E-13
2013000,34.59613104689658,-.6795235993830421E-14
2014000,34.61331740111760,.1861594796605317E-13
2015000,34.63050375533861,.4232700874921406E-13
2016000,34.64769010955962,.6305674833463196E-13
2017000,34.66487646378063,.7972697825820827E-13
2018000,34.68206281800164,.9151814426789004E-13
2019000,34.69924917222265,.9790855661560322E-13
2020000,34.71643552644367,.9869543989766721E-13
2021000,34.73362188066468,.9399712630941709E-13
2022000,34.75080823488569,.8423683185864825E-13
2023000,34.76799458910670,.7010951050098122E-13
2024000,34.78518094332771,.5253421613805473E-13
2025000,34.80236729754873,.3259516573860890E-13
2026000,34.81955365176974,.1147524919742147E-13
2027000,34.83674000599075,-.9613952608796232E-14
2028000,34.85392636021176,-.2950151145419178E-13
2029000,34.87111271443277,-.4712190123237470E-13
2030000,34.88829906865378,-.6157159608284140E-13
2031000,34.90548542287480,-.7215455198494445E-13
2032000,34.92267177709581,-.7841435049369949E-13
2033000,34.93985813131682,-.8015163014283003E-13
2034000,34.95704448553783,-.7742632758167921E-13
2035000,34.97423083975884,-.7054514257993617E-13
2036000,34.99141719397985,-.6003547657240262E-13
2037000,35.00860354820087,-.4660782673323209E-13
2038000,35.02578990242188,-.3110920771738224E-13
2039000,35.04297625664289,-.1447059212807723E-13
2040000,35.06016261086390,.2348409451512406E-14
2041000,35.07734896508491,.1841437347771255E-13
2042000,35.09453531930593,.3287129321441627E-13
2043000,35.11172167352694,.4498544112996365E-13
2044000,35.12890802774795,.5418156707264168E-13
2045000,35.14609438196896,.6006872411406450E-13
2046000,35.16328073618997,.6245467727953166E-13
2047000,35.18046709041098,.6134854664954453E-13
2048000,35.19765344463200,.5695202363800565E-13
2049000,35.21483979885301,.4964013807750884E-13
2050000,35.23202615307402,.3993310901397758E-13
2051000,35.24921250729503,.2846125516699518E-13
2052000,35.26639886151604,.1592525101619740E-13
2053000,35.28358521573706,.3054179292597183E-14
2054000,35.30077156995807,-.9436152836885259E-14
2055000,35.31795792417908,-.2088229268565645E-13
2056000,35.33514427840009,-.3070752974207346E-13
2057000,35.35233063262110,-.3844986882771756E-13
2058000,35.36951698684211,-.4378231046788035E-13
2059000,35.38670334106313,-.4652465772315456E-13
2060000,35.40388969528414,-.4664658734745529E-13
2061000,35.42107604950515,-.4426223185334348E-13
2062000,35.43826240372616,-.3961698889051072E-13
2063000,35.45544875794717,-.3306768000616661E-13
2064000,35.47263511216818,-.2505750206699789E-13
2065000,35.48982146638919,-.1608743701690012E-13
2066000,35.50700782061021,-.6685901396973387E-14
2067000,35.52419417483122,.2621575096372246E-14
2068000,35.54138052905223,.1134094762017525E-13
2069000,35.55856688327324,.1903502313556336E-13
2070000,35.57575323749425,.2534435164721803E-13
2071000,35.59293959171526,.3000271697578267E-13
2072000,35.61012594593628,.3284665756036348E-13
2073000,35.62731230015729,.3381881592072859E-13
2074000,35.64449865437830,.3296527445841991E-13
2075000,35.66168500859931,.3042736499949071E-13
2076000,35.67887136282032,.2642872251563730E-13
2077000,35.69605771704133,.2125857615303684E-13
2078000,35.71324407126234,.1525242370893223E-13
2079000,35.73043042548336,.8771314303159508E-14
2080000,35.74761677970437,.2180968131260704E-14
2081000,35.76480313392538,-.4168103880308447E-14
2082000,35.78198948814639,-.9958445838679254E-14
2083000,35.79917584236740,-.1492061232390377E-13
2084000,35.81636219658841,-.1884459395710251E-13
2085000,35.83354855080943,-.2158731213161186E-13
2086000,35.85073490503044,-.2307602767020731E-13
2087000,35.86792125925145,-.2330774637673322E-13
2088000,35.88510761347246,-.2234492186808102E-13
2089000,35.90229396769347,-.2030794154398775E-13
2090000,35.91948032191448,-.1736502655518994E-13
2091000,35.93666667613549,-.1372027559853296E-13
2092000,35.95385303035651,-.9600632860832420E-14
2093000,35.97103938457752,-.5242563013008916E-14
2094000,35.98822573879853,-.8791742005709509E-15
2095000,36.00541209301954,.3271550759643433E-14
2096000,36.02259844724055,.7016866654473132E-14
2097000,36.03978480146156,.1019730743689709E-13
2098000,36.05697115568258,.1269238973435453E-13
2099000,36.07415750990359,.1442386095605975E-13
2100000,36.09134386412460,.1535651881163076E-13
2101000,36.10853021834561,.1549675946805414E-13
2102000,36.12571657256662,.1488912180675742E-13
2103000,36.14290292678763,.1361118061832300E-13
2104000,36.16008928100865,.1176719930505884E-13
2105000,36.17727563522966,.9480981884289620E-14
2106000,36.19446198945067,.6888365742040823E-14
2107000,36.21164834367168,.4129773206662012E-14
2108000,36.22883469789269,.1343195430104579E-14
2109000,36.24602105211371,-.1342078952432184E-14
2110000,36.26320740633472,-.3810750049620032E-14
2111000,36.28039376055573,-.5965645269113383E-14
2112000,36.29758011477674,-.7730625791335308E-14
2113000,36.31476646899775,-.9052250341561304E-14
2114000,36.33195282321876,-.9900251121559769E-14
2115000,36.34913917743978,-.1026693096670414E-13
2116000,36.36632553166079,-.1016563181951207E-13
2117000,36.38351188588180,-.9628451646688430E-14
2118000,36.40069824010281,-.8703400191357399E-14
2119000,36.41788459432382,-.7451184566099304E-14
2120000,36.43507094854483,-.5941805496912825E-14
2121000,36.45225730276585,-.4251126377445872E-14
2122000,36.46944365698686,-.2457552813063102E-14
2123000,36.48663001120787,-.6389327092881064E-15
2124000,36.50381636542888,.1130241303010048E-14
2125000,36.52100271964989,.2781272033549912E-14
2126000,36.53818907387091,.4253308900920982E-14
2127000,36.55537542809192,.5494997622094299E-14
2128000,36.57256178231293,.6465730128920887E-14
2129000,36.58974813653394,.7136505707688177E-14
2130000,36.60693449075495,.7490419278193193E-14
2131000,36.62412084497596,.7522794206915392E-14
2132000,36.64130719919698,.7240976270458928E-14
2133000,36.65849355341799,.6663803669072425E-14
2134000,36.67567990763900,.5820766607015375E-14
2135000,36.69286626186001,.4750870032977535E-14
2136000,36.71005261608102,.3501215502018638E-14
2137000,36.72723897030204,.2125323254632578E-14
2138000,36.74442532452305,.6812235723620136E-15
2139000,36.76161167874406,-.7706430859495399E-15
2140000,36.77879803296507,-.2169665481866121E-14
2141000,36.79598438718608,-.3457375975692122E-14
2142000,36.81317074140709,-.4579763056676650E-14
2143000,36.83035709562811,-.5489494889322930E-14
2144000,36.84754344984912,-.6147959754915303E-14
2145000,36.86472980407013,-.6527026802941578E-14
2146000,36.88191615829114,-.6610433508034378E-14
2147000,36.89910251251215,-.6394715211428749E-14
2148000,36.91628886673316,-.5889607228550589E-14
2149000,36.93347522095418,-.5117870867153117E-14
2150000,36.95066157517519,-.4114520489232723E-14
2151000,36.96784792939620,-.2925458198204440E-14
2152000,36.98503428361721,-.1605554211374529E-14
2153000,37.00222063783822,-.2162425970582659E-15
2154000,37.01940699205924,.1177268203808369E-14
2155000,37.03659334628025,.2509044800794318E-14
2156000,37.05377970050126,.3715592852801805E-14
2157000,37.07096605472227,.4738977502502734E-14
2158000,37.08815240894328,.5529737829537037E-14
2159000,37.10533876316429,.6049437791351512E-14
2160000,37.12252511738531,.6272710272112878E-14
2161000,37.13971147160632,.6188673792053004E-14
2162000,37.15689782582733,.5801632086681066E-14
2163000,37.17408418004834,.5131003567083944E-14
2164000,37.19127053426935,.4210468609905114E-14
2165000,37.20845688849037,.3086365376395677E-14
2166000,37.22564324271138,.1815406930982509E-14
2167000,37.24282959693239,.4618313090283858E-15
2168000,37.26001595115340,-.9058704946395533E-15
2169000,37.27720230537441,-.2218477957399487E-14
2170000,37.29438865959542,-.3409628817952381E-14
2171000,37.31157501381644,-.4419278154148936E-14
2172000,37.32876136803745,-.5196840577141293E-14
2173000,37.34594772225846,-.5703843022819019E-14
2174000,37.36313407647947,-.5915941244282052E-14
2175000,37.38032043070048,-.5824187308095841E-14
2176000,37.39750678492149,-.5435476259575880E-14
2177000,37.41469313914251,-.4772145323023749E-14
2178000,37.43187949336352,-.3870745951589265E-14
2179000,37.44906584758453,-.2780055027546240E-14
2180000,37.46625220180554,-.1558433877579181E-14
2181000,37.48343855602655,-.2706800551067685E-15
2182000,37.50062491024757,.1015455045651709E-14
2183000,37.51781126446858,.2232891361877015E-14
2184000,37.53499761868959,.3318789261930553E-14
2185000,37.55218397291060,.4217867486805273E-14
2186000,37.56937032713161,.4885289622192230E-14
2187000,37.58655668135262,.5288963677197909E-14
2188000,37.60374303557364,.5411132874220816E-14
2189000,37.62092938979465,.5249175956042465E-14
2190000,37.63811574401566,.4815579850328206E-14
2191000,37.65530209823667,.4137093820437785E-14
2192000,37.67248845245768,.3253119622636774E-14
2193000,37.68967480667870,.2213434096143681E-14
2194000,37.70686116089971,.1075376683097374E-14
2195000,37.72404751512072,-.9933738687724465E-16
2196000,37.74123386934173,-.1247998627429939E-14
2197000,37.75842022356274,-.2310291355045313E-14
2198000,37.77560657778375,-.3231502199831696E-14
2199000,37.79279293200477,-.3965375517153223E-14
2200000,37.80997928622578,-.4476464239185000E-14
2201000,37.82716564044679,-.4741854968571260E-14
2202000,37.84435199466780,-.4752182712273496E-14
2203000,37.86153834888881,-.4511891412912338E-14
2204000,37.87872470310982,-.4038738980168664E-14
2205000,37.89591105733084,-.3362587419517795E-14
2206000,37.91309741155185,-.2523557541128438E-14
2207000,37.93028376577286,-.1569661466071617E-14
2208000,37.94747011999387,-.5540529187763650E-15
2209000,37.96465647421488,.4679462733775161E-15
2210000,37.98184282843589,.1441875836711470E-14
2211000,37.99902918265690,.2317055560773737E-14
2212000,38.01621553687792,.3049235023816810E-14
2213000,38.03340189109893,.3602835153161240E-14
2214000,38.05058824531994,.3952667870676626E-14
2215000,38.06777459954095,.4085051473576005E-14
2216000,38.08496095376196,.3998274672277627E-14
2217000,38.10214730798297,.3702399278561707E-14
2218000,38.11933366220399,.3218428282759138E-14
2219000,38.13652001642500,.2576900423522771E-14
2220000,38.15370637064601,.1816002470111339E-14
2221000,38.17089272486702,.9793147205920191E-15
2222000,38.18807907908803,.1133224616183784E-15
2223000,38.20526543330904,-.7351644469936557E-15
2224000,38.22245178753005,-.1521540424864510E-14
2225000,38.23963814175107,-.2205744742488304E-14
2226000,38.25682449597208,-.2754291210695795E-14
2227000,38.27401085019309,-.3141884907328157E-14
2228000,38.29119720441410,-.3352549454479421E-14
2229000,38.30838355863511,-.3380217451963411E-14
2230000,38.32556991285612,-.3228767538772012E-14
2231000,38.34275626707714,-.2911522418653886E-14
2232000,38.35994262129815,-.2450251329408914E-14
2233000,38.37712897551916,-.1873746286918843E-14
2234000,38.39431532974017,-.1216062658107612E-14
2235000,38.41150168396118,-.5145301754006976E-15
2236000,38.42868803818219,.1923502833464994E-15
2237000,38.44587439240320,.8670062699880814E-15
2238000,38.46306074662422,.1474775839575018E-14
2239000,38.48024710084523,.1985668425694947E-14
2240000,38.49743345506624,.2375816348861204E-14
2241000,38.51461980928725,.2628548640660011E-14
2242000,38.53180616350826,.2735041794218149E-14
2243000,38.54899251772927,.2694526677334337E-14
2244000,38.56617887195029,.2514055747558422E-14
2245000,38.58336522617130,.2207858502113209E-14
2246000,38.60055158039231,.1796334503004620E-14
2247000,38.61773793461332,.1304751247783948E-14
2248000,38.63492428883433,.7617277453301486E-15
2249000,38.65211064305535,.1975933182807835E-15
2250000,38.66929699727636,-.3572854009912456E-15
2251000,38.68648335149737,-.8741180777723283E-15
2252000,38.70366970571838,-.1327160355617375E-14
2253000,38.72085605993939,-.1694966104394932E-14
2254000,38.73804241416040,-.1961363328226523E-14
2255000,38.75522876838142,-.2116112054058980E-14
2256000,38.77241512260243,-.2155221329605408E-14
2257000,38.78960147682344,-.2080921751803439E-14
2258000,38.80678783104445,-.1901308648115039E-14
2259000,38.82397418526546,-.1629688144926553E-14
2260000,38.84116053948647,-.1283673011716393E-14
2261000,38.85834689370749,-.8840866705251040E-15
2262000,38.87553324792850,-.4537416169298112E-15
2263000,38.89271960214951,-.1616243988887685E-16
2264000,38.90990595637052,.4056763886470029E-15
2265000,38.92709231059153,.7905315822929938E-15
2266000,38.94427866481255,.1119931800229782E-14
2267000,38.96146501903356,.1379028999517607E-14
2268000,38.97865137325457,.1557223534253061E-14
2269000,38.99583772747558,.1648539832192783E-14
2270000,39.01302408169659,.1651743772389725E-14
2271000,39.03021043591760,.1570206996421875E-14
2272000,39.04739679013862,.1411536559007892E-14
2273000,39.06458314435963,.1186999896370803E-14
2274000,39.08176949858064,.9107845176375388E-15
2275000,39.09895585280165,.5991387043959664E-15
2276000,39.11614220702266,.2694435925511885E-15
2277000,39.13332856124368,-.6073177123241563E-16
2278000,39.15051491546469,-.3745423799134131E-15
2279000,39.16770126968570,-.6567003446161281E-15
2280000,39.18488762390671,-.8941895772632421E-15
2281000,39.20207397812772,-.1076830669541424E-14
2282000,39.21926033234873,-.1197673916188600E-14
2283000,39.23644668656975,-.1253208464098608E-14
2284000,39.25363304079076,-.1243385713704295E-14
2285000,39.27081939501177,-.1171464813670876E-14
2286000,39.28800574923278,-.1043696885926086E-14
2287000,39.30519210345379,-.8688720827606613E-15
2288000,39.32237845767480,-.6577593936354498E-15
2289000,39.33956481189582,-.4224730734033485E-15
2290000,39.35675116611683,-.1758015544041445E-15
2291000,39.37393752033784,.6946526054780297E-16
2292000,39.39112387455885,.3011762383099292E-15
2293000,39.40831022877986,.5083961596974078E-15
2294000,39.42549658300088,.6818939671161510E-15
2295000,39.44268293722189,.8145221854978301E-15
2296000,39.45986929144290,.9014741366888126E-15
2297000,39.47705564566391,.9404124216352260E-15
2298000,39.49424199988492,.9314689350728498E-15
2299000,39.51142835410593,.8771230634196301E-15
2300000,39.52861470832695,.7819703992968043E-15
2301000,39.54580106254796,.6523990429110117E-15
2302000,39.56298741676897,.4961941724552708E-15
2303000,39.58017377098998,.3220939422005402E-15
2304000,39.59736012521099,.1393208679883986E-15
2305000,39.61454647943201,-.4288728848012832E-16
2306000,39.63173283365302,-.2157244360512141E-15
2307000,39.64891918787403,-.3712205051288991E-15
2308000,39.66610554209504,-.5025860457106057E-15
2309000,39.68329189631605,-.6044836987079109E-15
2310000,39.70047825053706,-.6732173910349217E-15
2311000,39.71766460475808,-.7068345105165084E-15
2312000,39.73485095897909,-.7051406824163793E-15
2313000,39.75203731320010,-.6696308915087315E-15
2314000,39.76922366742111,-.6033443947252600E-15
2315000,39.78641002164212,-.5106540051362704E-15
2316000,39.80359637586313,-.3970027900969478E-15
2317000,39.82078273008415,-.2686029462755829E-15
2318000,39.83796908430516,-.1321125618517101E-15
2319000,39.85515543852617,.5693841051177848E-17
2320000,39.87234179274718,.1382456319658395E-15
2321000,39.88952814696819,.2594731090988850E-15
2322000,39.90671450118921,.3640688464913412E-15
2323000,39.92390085541022,.4477031545092285E-15
2324000,39.94108720963123,.5071859878655289E-15
2325000,39.95827356385224,.5405703654468447E-15
2326000,39.97545991807325,.5471951680665129E-15
2327000,39.99264627229426,.5276679323447566E-15
2328000,40.00983262651528,.4837908499359101E-15
2329000,40.02701898073629,.4184355129937771E-15
2330000,40.04420533495730,.3353739378532513E-15
2331000,40.06139168917831,.2390749851714929E-15
2332000,40.07857804339932,.1344764325170019E-15
2333000,40.09576439762034,.2674361908975772E-16
2334000,40.11295075184135,-.7897423381082253E-16
2335000,40.13013710606236,-.1777792064051753E-15
2336000,40.14732346028337,-.2652412699510196E-15
2337000,40.16450981450438,-.3375873002619444E-15
2338000,40.18169616872539,-.3918549870039015E-15
2339000,40.19888252294641,-.4260058341489877E-15
2340000,40.21606887716742,-.4389933648508292E-15
2341000,40.23325523138843,-.4307846755510291E-15
2342000,40.25044158560944,-.4023355456420610E-15
2343000,40.26762793983045,-.3555213178210583E-15
2344000,40.28481429405146,-.2930276400599256E-15
2345000,40.30200064827248,-.2182068292070499E-15
2346000,40.31918700249349,-.1349070128722728E-15
2347000,40.33637335671450,-.4728227613654636E-16
2348000,40.35355971093551,.4040725895536589E-16
2349000,40.37074606515652,.1239961866677426E-15
2350000,40.38793241937753,.1996062683828294E-15
2351000,40.40511877359855,.2638219446021299E-15
2352000,40.42230512781956,.3138411474726573E-15
2353000,40.43949148204057,.3475948667824854E-15
2354000,40.45667783626158,.3638304201802764E-15
2355000,40.47386419048259,.3621550937996939E-15
2356000,40.49105054470360,.3430386759026395E-15
2357000,40.50823689892461,.3077753198658079E-15
2358000,40.52542325314563,.2584070569036443E-15
2359000,40.54260960736664,.1976130468106329E-15
2360000,40.55979596158765,.1285702248946110E-15
2361000,40.57698231580866,.5479230162951755E-16
2362000,40.59416867002967,-.2004496289439543E-16
2363000,40.61135502425068,-.9228370114359386E-16
2364000,40.62854137847170,-.1584604092674958E-15
2365000,40.64572773269271,-.2154704969868892E-15
2366000,40.66291408691372,-.2607131091185146E-15
2367000,40.68010044113473,-.2922094294451804E-15
2368000,40.69728679535574,-.3086890209166978E-15
2369000,40.71447314957675,-.3096403590942384E-15
2370000,40.73165950379776,-.2953234996373179E-15
2371000,40.74884585801878,-.2667446970094862E-15
2372000,40.76603221223979,-.2255946674380851E-15
2373000,40.78321856646080,-.1741539708419962E-15
2374000,40.80040492068181,-.1151705851457673E-15
2375000,40.81759127490282,-.5171608213914481E-16
2376000,40.83477762912383,.1297217968118770E-16
2377000,40.85196398334485,.7565480283594626E-16
2378000,40.86915033756586,.1332517793358744E-15
2379000,40.88633669178687,.1829935416134686E-15
2380000,40.90352304600788,.2225541857848037E-15
2381000,40.92070940022889,.2501603986257873E-15
2382000,40.93789575444990,.2646709219606374E-15
2383000,40.95508210867091,.2656229423403004E-15
2384000,40.97226846289193,.2532435181140559E-15
2385000,40.98945481711294,.2284259599080336E-15
2386000,41.00664117133395,.1926728703615127E-15
2387000,41.02382752555496,.1480092318539166E-15
2388000,41.04101387977597,.9687042055203677E-16
2389000,41.05820023399699,.4197124580829119E-16
2390000,41.07538658821800,-.1383699532524406E-16
2391000,41.09257294243901,-.6771394084017435E-16
2392000,41.10975929666002,-.1169744342620246E-15
2393000,41.12694565088103,-.1592222892708174E-15
2394000,41.14413200510204,-.1924668493488212E-15
2395000,41.16131835932306,-.2152166374680907E-15
2396000,41.17850471354407,-.2265456679994633E-15
